name,reading,meaning
怒声,どせい,怒って発する大声。怒ってどなる声。
土足,どそく,１ 履物をはいたままの足。２ 土でよごれたままの足。どろあし。
読解,どっかい,文章を読んで、その内容を理解すること。
独居,どっきょ,ひとりきりで暮らすこと。ひとりずまい。
土手,どて,１ 風水害を防ぐために、川岸に土を積み上げて築いた堤。２ 平地より一段と高く築いた、道路・軌道用の堤。３ 城郭の土塀。土居(どい)。築地(ついじ)。４ カツオ・マグロなどの背側の身。５ 歯の抜け落ちたあとの、歯ぐき。
怒濤,どとう,荒れ狂う大波。また、はげしい勢いで押し寄せるようすのたとえ。
何方,どなた,１ 不定称の人代名詞。「だれ」の意の尊敬語。２ 不定称の指示代名詞。どの方向。どちら。
怒髪,どはつ,激しい怒りのために逆立った頭髪。
度量,どりょう,１ 物差しと枡ます。長さと容積。２ 心のひろがり。人の言動を受け入れる寛容な性質。３ 物の程度や内容をおしはかること。
努力,どりょく,ある目的のために力を尽くして励むこと。
泥縄,どろなわ,事がおこってからあわてて対策を立てたり準備をしたりすること。
泥沼,どろぬま,１ 泥深い沼。２ 一度落ちこむと抜け出ることが困難な悪い状況。
泥棒,どろぼう,人の物をぬすむこと。また、その人。ぬすびと。
鈍化,どんか,にぶくなること。また、にぶくすること。
鈍感,どんかん,感じ方がにぶいこと。気がきかないこと。また、そのさま。
鈍器,どんき,１ 切れのにぶい刃物。２ 凶器となりうる、こん棒・れんがなどのような、固くて重みのあるもの。
鈍行,どんこう,急行に対して、普通列車・普通電車をいう語。
鈍才,どんさい,頭の働きがにぶいこと。また、その人。
鈍重,どんじゅう,動作や物事に対する反応がにぶくてのろいこと。また、そのさま。
鈍足,どんそく,走り方がおそいこと。
鈍痛,どんつう,にぶく重苦しい痛み。
曇天,どんてん,くもりの天気。くもり空。
貪欲,どんよく,非常に欲が深いこと。むさぼって飽くことを知らないこと。また、そのさま。
貪婪,どんらん,ひどく欲が深いこと。また、そのさま。貪欲。たんらん。
鈍利,どんり,鈍いことと鋭いこと。また、愚かなことと利口なこと。
鈍腕,どんわん,物事を処理する能力が劣ること。腕前のにぶいこと。また、そのさま。
土圧,どあつ,土と接する構造物との境界、あるいは土中のある面に及ぼす土の圧力。
土居,どい,１ 土を積み上げてつくった堤(つつみ)。土手。２ 城の周囲にめぐらした土の垣。３ 中世、屋敷や集落の周囲に防御のためにめぐらした土塁。転じて、土豪の屋敷をさす。堀の内。４ 建物や家具などの土台。５ 屋根の内部で、桔木(はねぎ)あるいは出し梁(ばり)を支える桁。土居梁(どいはり)。
如何,どう,１ 事物の状態・方法などを、不明または不特定のものとしてとらえる気持ちを表す。どのように。どのよう。２ 相手の意向を問うことより、ある動作を勧める気持ちを表す。
動圧,どうあつ,流体中、流れに対して垂直に置いた障害物に作用する圧力。流体の単位体積あたりの運動エネルギーに相当し、流体の速度の2乗と流体の密度との積の2分の1。動圧力。
同位,どうい,同じ地位または順位。同一の位置。
同異,どうい,同じことと異なること。異同。
胴囲,どうい,胴の周囲の長さ。胴まわり。ウエスト。
胴衣,どうい,１ 和服用の防寒着で、長着とジュバンの間に着る綿入れ。胴服。どうい。２ 人体の胴にまとうもの。どうい。
道衣,どうい,道士の着用する衣服。道服。
動因,どういん,１ ある出来事を引き起こす直接の原因。動機。２ 心理学で、生活体に特定の行動を起こさせる内部の力。
同韻,どういん,韻が同じであること。また、同じ韻。
導因,どういん,ある事態を導き出すもとになった事柄。間接的な原因。
導引,どういん,１ 導くこと。案内すること。２ 按摩(あんま)。もみ療治。３ 道家より出た漢方の体操療法。新しい空気を体内に導き入れる深呼吸と自己按摩の体操法とを併用した一種の長寿法。
堂宇,どうう,堂の軒。堂の建物。
堂奥,どうおう,１ 堂内の奥まった所。２ 学問・技芸の奥義。秘奥。
道央,どうおう,北海道中央部の地域。札幌市や岩見沢市などがある。
同音,どうおん,１ 同じ発音。同じ読み。２ 同じ高さの音、声。３ 声をそろえて言うこと。同時に言うこと。４ 能で、地謡方(じうたいかた)が斉唱すること。また、その部分。地謡。同吟(どうぎん)。
導音,どうおん,音楽で、半音の上行または下行によって安定感のある音を導く音。通常、長音階・短音階の第7音をさす。
堂下,どうか,１ 堂の下。２ 殿上(てんじょう)の間(ま)に昇殿を許されない官人。地下(じげ)。
道歌,どうか,道徳的な教えをわかりやすく詠み込んだ和歌。
銅貨,どうか,銅を主原料とした貨幣。銅銭。
童画,どうが,１ 子供のかいた絵。児童画。２ 大人が、子供のためにかいた絵。
洞角,どうかく,牛・水牛などの角(つの)のように、中が空洞になっている角。真角。
動学,どうがく,時間的な要素や原因・結果の関係などを含めて経済現象を分析する手法。
同学,どうがく,同じ学校で学ぶこと。同じ先生について勉強すること。また、そのような関係にある人。
道学,どうがく,１ 道徳を説く学問。また、道徳を学ぶこと。２ 儒学。特に、中国宋代の朱子学。宋学。３ 江戸時代の心学(しんがく)のこと。４ 道家の学問。道教。
胴亀,どうがめ,スッポンの別名。
動感,どうかん,ある物がいかにも動いているように感じられること。ものが動いているという感じ。
洞観,どうかん,見抜くこと。見通すこと。また、推理や思考によらず、直観で本質を悟ること。
道観,どうかん,１ 道教の寺院。道士のいる建物。観。２ 仏語。人を感化して善に導くことと、みずから空(くう)の理を悟ること。化道(けどう)と空観。
銅器,どうき,銅でつくった器具。青銅器を銅器と称することもある。
道議,どうぎ,道議会を組織する議員。任期は4年。道会議員。道議。
撞球,どうきゅう,ビリヤード。玉突き。
銅鏡,どうきょう,青銅を磨いて作った鏡。円鏡のほか方鏡・八花鏡・鈴鏡などがあり、背面にはさまざまな文様が配される。古代中国に始まり、日本では弥生時代から古墳時代にかけてさかんに製作され、祭祀などに用いられた。
童形,どうぎょう,まだ結髪していない少年。また、その姿。稚児姿。
同家,どうけ,１ 同じ家筋。同族。２ 前に述べた語を受けて、その家。
動径,どうけい,角を回転で表す場合の、回転する半直線のこと。
同型,どうけい,型が同じであること。同じ型。
同慶,どうけい,相手の慶事は自分にとっても喜ばしいと、ともに喜ぶ気持ちを表す語。
道警,どうけい,北海道の警察。また、北海道の警察本部。
同穴,どうけつ,１ 死んで同じ墓穴に葬られること。２ 同じ穴。違うように見えて同類であるたとえ。
同月,どうげつ,１ 同じ月。２ 前に述べた語を受けて、その月。
銅剣,どうけん,青銅製の剣。日本では弥生時代に朝鮮半島製の短剣が入り、実用の武器としても使用。日本製のものはしだいに実用を離れて祭祀(さいし)・儀式に用い、土中に埋納した。
洞庫,どうこ,茶室の点前畳(てまえだたみ)から亭主が座ったまま道具類の出し入れができるようにした押し入れ式の棚。洞庫棚。
銅壺,どうこ,銅または鉄で作った湯沸かし器。かまどの側壁に取り付けたり、長火鉢の灰の中に埋めたりして、火気によって湯が沸くようにしたもの。
島後,どうご,島根県北東部、日本海上にある隠岐(おき)諸島中最大の島。島根半島の北方約70キロメートルに位置し、ほぼ円形の島で面積242平方キロメートル。沖合漁業の根拠地。浄土ヶ浦・白島(しらしま)海岸などの景勝地が多い。島後水道を経て島前(どうぜん)に対する。大山(だいせん)隠岐国立公園に属する。
同語,どうご,１ 同じ言葉。同じ言語。２ 前に述べた語を受けて、その語。
同功,どうこう,同じ功績。同じ手柄。
同甲,どうこう,同じ年齢。同年。
導坑,どうこう,トンネルを掘削するにあたって、全断面のうちの一部に先に掘った小さな坑道。
瞳孔,どうこう,眼球の虹彩(こうさい)の真ん中にある円形の小孔。光線が入る所で、虹彩にある瞳孔括約筋と瞳孔散大筋の相対的な働きによって大きさが変わり、光の量を調節する。ひとみ。
銅鉱,どうこう,銅を含む鉱石。黄銅鉱・硫砒(りゅうひ)銅鉱など。
堂号,どうごう,堂の付く雅号・屋号。「松花堂」など。
同国,どうこく,１ 同じ国。また、同じ出身地。２ 前に述べた、その国。
同根,どうこん,１ 根が同じであること。また、同じ根から生じること。２ 兄弟。
動座,どうざ,１ 貴人・神輿(しんよ)などが座所を他に移すこと。２ 相手に対する敬意を表すために座席を離れて礼をすること。
同作,どうさく,１ 同じ作り方。また、そのような作品。２ 同じ人の作品。
胴差,どうざし,木造建築の上階と下階の境界に用いる太い水平材。下階の柱頭をつなぎ、上階の床梁(ゆかばり)を支える。
道産,どうさん,１ 北海道の産物。２ 北海道の生まれ。どさん。
銅山,どうざん,銅鉱を産出する山。
同氏,どうし,１ すでに名が話題にあがった、その人。２ 同じ名字(みょうじ)・氏族。同姓。
同歯,どうし,１ 歯の形態が同じであること。２ 同じ年齢。おない年。同年。
導師,どうし,１ 仏の教えを説いて、人々を仏道に入らせる僧。また、仏・菩薩(ぼさつ)のこと。２ 法会などのとき、衆僧の首座として儀式を執り行う僧。３ 葬儀のとき、死者の霊を弔い鎮める僧。引導僧。
瞳子,どうし,ひとみ。瞳孔。
童詩,どうし,子供のための詩。また、子供が作った詩。
道士,どうし,１ 道義を体得した人。２ 仏道を修めた人。僧侶。３ 道教を修めた人。道人。４ 神仙の術を修めた人。仙人。
同字,どうじ,かな・漢字の同じ文字。
同次,どうじ,多項式の各項の次数が等しいこと。
同日,どうじつ,１ 同じ日。２ すでに話題に出た、その日。
堂島,どうじま,大阪市北区の地名。もと中之島と並ぶ島で、南は堂島川、北は明治期に埋め立てられた曽根崎川に接していた。元禄年間（1688～1704）に米市場が開かれて以来、大阪の経済の中心地。
堂舎,どうしゃ,大小の建物。特に、社寺の建物。
導者,どうしゃ,案内する人。先導者。
導車,どうしゃ,機械に装置して、他の多くの車に動力を伝える車輪。
道者,どうしゃ,１ 道教を修めた者。道士。２ 仏道を修めた者。また、仏道の修行者。３ 連れ立って社寺を参詣・巡拝する旅人。遍路。巡礼。道衆。
同趣,どうしゅ,おもむきを同じくすること。また、そのおもむき。
堂衆,どうしゅ,１ 学僧に仕えていた童子で、出家得度した者。どうしゅう。２ 天台宗教団での下級の僧で、寺院の諸堂に分属して雑役に従事した者。どうしゅう。３ 真宗の本山や別院で法要を勤める役僧。どうしゅう。
同臭,どうしゅう,同じにおい。同じくさみ。
同衆,どうしゅう,同じ仲間。ともがら。
銅臭,どうしゅう,金銭をむさぼり、また、金銭によって官位を得るなど、金力にまかせた処世を卑しむ語。後漢の崔烈(さいれつ)が銭五百万を使って大司徒にのぼったとき、子の鈞に世間の自分に対する評判を聞くと、鈞は「論者は、その銅臭を嫌う」と答えたという「後漢書」崔寔伝の故事による。
同宿,どうしゅく,１ 同じ旅宿。同じ宿駅。２ 同じ旅宿や家に泊まり合わせること。また、その人。３ 同じ寺に住み、同じ師について修行すること。また、その僧。
導出,どうしゅつ,みちびきだすこと。特に、論理的に結論をひきだすこと。
銅杵,どうしょ,銅でできた金剛杵(こんごうしょ)。
童女,どうじょ,幼い女の子供。どうにょ。
同床,どうしょう,同じ寝床に寝ること。同衾(どうきん)。
道床,どうしょう,鉄道線路の路盤と枕木との間の層。砂利・砕石やコンクリートが敷かれ、列車荷重を路盤に広く分散させ、軌道に弾性を与えるなどの役をする。
同上,どうじょう,前に述べたことと同じであること。上記に同じであること。同前。
堂上,どうじょう,１ 建物の床の上。２ 室町時代以降の公家の家格の一。清涼殿への昇殿を許される家柄。また、公卿になれる家柄。堂上家。３ 近世、広く朝廷を形づくる人々。公家。堂上方。４ 清涼殿に昇殿すること。
同色,どうしょく,同じ色。同一の色彩。
銅色,どうしょく,銅のような赤黒い色。あかがねいろ。
道心,どうしん,１ 道徳心。２ 仏道を修め仏果を求める心。仏道に帰依する心。菩提(ぼだい)心。３ 13歳または15歳で仏門にはいった人。また一般に、仏道に帰依した人。
道人,どうじん,１ 仏道の修行をする人。また、出家得道した人。どうにん。２ 道教を修めた人。神仙の道を得た人。３ 俗事を捨てた人。世捨て人。
導水,どうすい,水をみちびいて流すこと。
胴炭,どうずみ,茶の湯の炉や風炉(ふろ)に最初に据えて芯(しん)とする炭。
同寸,どうすん,同じ寸法。同じ長さ。
同姓,どうせい,１ 姓が同じであること。２ 同じ一族。同族。
同生,どうせい,同じ母から生まれたもの。兄弟姉妹。
同声,どうせい,１ 同じ声。また、声を合わせること。２ 音楽で合唱するとき、男声または女声だけであること。
銅製,どうせい,銅で作ること。また、そのもの。
銅青,どうせい,銅または銅合金の表面に生じる緑色のさび。空気中の水分と二酸化炭素の作用により生じるものは塩基性炭酸銅CuCO3・Cu（OH）2で、古くから緑色顔料として利用。硫黄化合物を含む環境下では、その酸化物がさらに酸化された塩基性硫酸銅CuSO4・3Cu（OH）2を生じる。石緑(せきろく)。あおさび。
同勢,どうぜい,一緒に連れ立って行く人々。行動をともにする仲間。また、その人数。
同説,どうせつ,１ 同じ意見。同じ学説。２ 前に話題にのぼった、その説。
同船,どうせん,１ 同じ船。２ 同じ船に乗り合わせること。また、その人。３ 前に話題にのぼった、その船。
銅線,どうせん,銅製のはりがね。主として電線に用いられる。
銅銭,どうせん,銅で作られた貨幣。銅貨。
島前,どうぜん,島根県北東部、日本海上にある隠岐(おき)諸島中、知夫里(ちぶり)島・西ノ島・中ノ島を中心とする島々の総称。島根半島の北方約50キロメートルに位置する。島後(どうご)水道を経て対する島後と合わせ隠岐諸島という。養殖漁業と観光開発が進んでいる。大山(だいせん)隠岐国立公園に属する。
同前,どうぜん,１ 前にあった物事、また、前に述べた物事と同じであること。同上。２ 同じであること。また、そのさま。同様。
同素,どうそ,同じもと。同じ素質。同じ元素。
銅像,どうぞう,青銅で鋳造した像。特に、野外に置かれる記念碑的な像をさすことが多い。
同属,どうぞく,同じ仲間や種類。また、それに属すること。
銅損,どうそん,コイルの導線がもつ電気抵抗により、電力がジュール熱となって消費されること。銅損失。
童体,どうたい,子供の姿。童形(どうぎょう)。
同大,どうだい,大きさが同じであること。
銅鐸,どうたく,弥生時代の青銅器の一。扁円(へんえん)形の釣鐘形をしたベルで、高さ20～150センチ、上部に半円形のつまみと両側に...
同値,どうち,論理学で、二つの命題p、qにおいて、一方が真であれば他方も真、一方が偽であれば他方も偽という関係が成り立つとき、pとqは同値であるという。また、「pならばq」と「qならばp」が同時に成り立つとき、pとqは同値であるという。等値。等価。同等。
同地,どうち,１ 同じ土地。２ 前に述べた、その土地。
撞着,どうちゃく,１ つきあたること。ぶつかること。２ つじつまが合わないこと。矛盾。
堂頭,どうちょう,禅寺の住職。また、住職の居所。方丈。どうとう。
道庁,どうちょう,北海道の知事が事務を処理する役所。札幌市にある。
同定,どうてい,１ 同一であると見きわめること。２ 生物の分類上の所属や種名を決定すること。３ 単離した化学物質が何であるかを決定すること。
動的,どうてき,動きがあって、いきいきしているさま。
動天,どうてん,天を動かすほど勢いの盛んなこと。
堂塔,どうとう,堂と塔。仏教建築にいう。
導灯,どうとう,夜間に船舶を安全に導くために、狭い水道や湾口に設けた左右一対の標識灯。一方を高く、一方を低くし、その間を安全航路とする。
道東,どうとう,北海道東部の地域。釧路市や根室市などがある。
道道,どうどう,北海道が敷設し、管理する道路。
道南,どうなん,北海道南部の地域。函館市などがある。
導尿,どうにょう,尿道口からカテーテルを膀胱(ぼうこう)に入れて尿を排出させること。自力で排尿できない場合や検査のために採取するときに行われる。
動燃,どうねん,高速増殖炉・新型転換炉や核原料物質などの開発を行った機関。略称、動燃。原子力基本法に基づき、昭和42年（1967）発足した特殊法人で、平成10年（1998）核燃料サイクル開発機構に改組。核燃料サイクル開発機構は、平成17年（2005）日本原子力研究所と統合し、独立行政法人日本原子力研究開発機構となる。
道念,どうねん,１ 道徳の観念。道義心。２ 神仏の道を求める心。求道心。３ 僧侶の妻。梵妻(ぼんさい)。
銅牌,どうはい,銅でつくった賞牌。銅メダル。
銅板,どうばん,銅を板状にしたもの。
銅版,どうばん,印刷技法の一。銅板の表面を凹版にし、インクを流して印刷する方法。銅板を直接彫る彫刻銅版と、薬品による腐食銅版とに大別される。
銅盤,どうばん,銅製のたらい。
同品,どうひん,１ 同じ品物、商品。２ 前に話題にのぼった、その品物、その商品。
同父,どうふ,父親が同じであること。
同腹,どうふく,１ 同じ母から生まれたこと。また、その人。２ 心を同じくすること。また、その人。同心。
道服,どうぶく,１ 道士の着る服。道衣。２ 公卿や大納言以上の人が家庭で内々に着た上衣。袖が広く腰から下にひだがあり、着物の上に羽織る。のち、道中着となり、さらに変化して今の羽織となった。３ 袈裟(けさ)のこと。真宗で、直綴(じきとつ)のこと。
胴縁,どうぶち,１ 板塀・竹垣の板や竹を取り付けるため、柱と柱との間に水平に渡した材。２ 壁に羽目板やボードを取り付けるため、柱・間柱(まばしら)に渡した水平材。
同母,どうぼ,母が同じであること。同じ母から生まれたこと。
同法,どうほう,１ 同じ方法や手段。また、同じ規則や法律。２ 前に話題にのぼった、その方法・法律。３ 同じ師について仏法を修行した仲間。
同房,どうぼう,１ 同じ部屋。また、部屋を同じくすること。２ 同じ監房。また、監房を同じくすること。
洞房,どうぼう,１ 奥深い所にある部屋。寝室。閨房(けいぼう)。２ 遊女の部屋。女郎屋。妓楼(ぎろう)。
道傍,どうぼう,みちばた。路傍(ろぼう)。
道北,どうほく,北海道北部の地域。稚内市などがある。
動脈,どうみゃく,１ 血液を心臓からからだの各部分へ送り出す血管。一般に血管壁が厚く、弾力性に富み、心臓の鼓動に一致する脈拍をもつ。高等動物では心臓から肺動脈と大動脈とが出ている。大動脈は動脈血を運ぶが、肺動脈は静脈血を心臓から肺へ送る。２ 物資の輸送や情報の伝達などの主要な系路。
堂守,どうもり,堂を守ること。堂の番人。
同役,どうやく,１ 同じ役目。また、その人。相役。２ 同じ配役。
同友,どうゆう,志を同じくする友。
同憂,どうゆう,憂いをともにすること。同じように世の行く末を心配すること。
童幼,どうよう,幼い子供。幼児。
動翼,どうよく,タービンで用いられる、流体を圧縮したり、流体のエネルギーを回転運動に変換したりするための羽根。回転しない静翼列（固定子）と回転する動翼列（回転子）を組み合わせることで、流体のエネルギーを回転運動に変換する。
銅藍,どうらん,硫化銅からなる鉱物。濃藍青色で、板状または塊状。六方晶系。コベリン。
道立,どうりつ,北海道庁が設立し維持すること。また、そのもの。
同量,どうりょう,同じ分量。等量。
動輪,どうりん,機関車・電車で、動力を受けて回転し、列車を動かす車輪。
同齢,どうれい,同じ年齢。おないどし。
道話,どうわ,１ 人の道を説いた話。２ 江戸時代、心学者によって行われた訓話。身近な例をあげて、わかりやすく道徳を説いたもの。心学道話。
土塊,どかい,土のかたまり。つちくれ。
土釜,どがま,土を焼き固めて作った釜。
奴雁,どがん,夜、砂州で休んでいる雁の群れの周囲で人や獣の接近を見張っている雁。転じて、見張り役。
度器,どき,長さを測るのに使う器具。ものさし。
土器,どき,粘土を焼成して作った素焼きの器物。陶器・磁器に比べ、一般に焼成火度は低い。古くから世界各地で見られ、日本では縄文土器・弥生土器・土師器(はじき)がある。出土した層や器形・文様などから考古学上の重要な資料となっている。かわらけ。
土気,どき,土の含む気。土のにおい。
弩弓,どきゅう,大きな弓。昔、石をはじき飛ばした大形の弓。
弩級,どきゅう,並はずれて大きい等級、またはレベル。
読経,どきょう,１ 経文を音読すること。どっきょう。２ 吉村昭の小説。天に遊ぶに収録。
土偶,どぐう,１ 土をこねって作った人形。つちにんぎょう。２ 粘土を材料として焼きあげた人形。東ヨーロッパでは旧石器時代にさかのぼるが、世界的には新石器時代以降の農耕社会に多い。日本では縄文時代を特色づける遺物。女性をかたどるものが多く、多産・豊饒(ほうじょう)・再生の呪術に用いたらしい。
独泳,どくえい,１ ひとりで泳ぐこと。２ 競泳で、他の選手を引き離して泳ぐこと。
毒液,どくえき,毒の入っている汁。毒汁。
独往,どくおう,自分の信じる道をひとすじに進むこと。
毒蛾,どくが,１ ドクガ科の昆虫。翅(はね)の開張4センチくらいで、全体に黄色。幼虫は黄褐色で肉いぼが黒く、毒毛をもつ毛虫で、桜・梅など多種の樹木の葉を食害。幼虫・成虫とも、人が触れると皮膚炎を起こす。２ 鱗翅(りんし)目ドクガ科の昆虫の総称。口吻(こうふん)は退化している。夜行性。ドクガ・チャドクガ・マイマイガなど。
独眼,どくがん,ひとつの目。片目。隻眼(せきがん)。
毒茸,どくきのこ,有毒のキノコ。テングタケ・ツキヨタケ・イッポンシメジ・ワライタケなど。どくたけ。
毒魚,どくぎょ,毒をもつ魚。肉や内臓に毒があるフグ、とげに毒があるゴンズイ・カサゴ・エイなど。
独吟,どくぎん,１ 一人で詩歌・歌謡を口ずさむこと。２ 連歌・連句を一人で詠むこと。また、その作品。片吟。３ 謡曲の特定の聞かせどころを、囃子(はやし)を伴わずに一人で謡うこと。また、能の中で一人で謡うこと。４ 歌舞伎下座音楽で、下座唄を一人でうたうこと。主に「めりやす」を立唄(たてうた)の人がうたうこと。
独言,どくげん,ひとりごとをいうこと。独語。
独語,どくご,１ ひとりごとを言うこと。独言。２ ドイツ語のこと。
毒剤,どくざい,微量で激しい作用をもち、生命の危険を起こす薬物。薬事法によって厚生労働大臣が指定する医薬品で、劇薬より作用が激しいもの。
毒砂,どくしゃ,硫砒(りゅうひ)鉄鉱のこと。
毒蛇,どくじゃ,毒腺(どくせん)と毒牙(どくが)をもち、かみついたときに毒を出す蛇。マムシ・ハブ・コブラ・クサリヘビ・ウミヘビなど。どくへび。どくだ。
独酌,どくしゃく,ひとりで酒をついで飲むこと。
毒手,どくしゅ,１ 人を殺害しようとする行為。２ あくどい手段。
毒酒,どくしゅ,毒を入れた酒。
独身,どくしん,１ 配偶者のいないこと。ひとりもの。ひとりみ。２ ただ一人であること。単独。単身。
毒刃,どくじん,凶悪な者の持つ刃物。凶刃。
読図,どくず,地図や図面などを見て、その内容を読みとること。
毒水,どくすい,毒を含んでいる水。どくみず。
毒芹,どくぜり,セリ科の多年草。沼や小川に生え、高さ90センチにもなり、有毒。地下茎は太く、緑色で節があり、茎は中空。葉は羽状複葉。夏、多数の白い小花を散形につける。地下茎は万年竹・延命竹などといい盆栽にする。おおぜり。
毒腺,どくせん,毒蛇などの、毒を分泌する腺。
独擅,どくせん,自分ひとりが思うままに振る舞うこと。
毒素,どくそ,生物によって作られる毒性の物質。主に高分子化合物で、動物の血中に入って有毒なもの。細菌毒・カビ毒・蛇毒・フグ毒など。
毒草,どくそう,アルカロイドなど有毒な成分を含む草。トリカブト・ドクゼリなど。
独尊,どくそん,自分ひとりが他のだれよりもすぐれて尊いとすること。
毒血,どくち,病毒を含んだ血。悪血(おけつ)。
独知,どくち,自分だけが知っていること。
毒壺,どくつぼ,昆虫採集に用いられる容器。薬品を染み込ませた脱脂綿などとともに昆虫を入れ、あとで標本作成を行う。大型のものは毒壺ともよばれる。殺虫管。
独任,どくにん,職務を、ひとりの人に専らまかせること。
毒念,どくねん,人に害を加えようとする心。
毒杯,どくはい,毒酒を入れた杯(さかずき)。
毒筆,どくひつ,人を傷つける目的で、悪意をもって書くこと。また、その文章。
毒瓶,どくびん,昆虫採集に用いられる容器。薬品を染み込ませた脱脂綿などとともに昆虫を入れ、あとで標本作成を行う。大型のものは毒壺ともよばれる。殺虫管。
毒婦,どくふ,人をだましたりおとしいれたりする無慈悲で性根の悪い女。奸婦(かんぷ)。
独幅,どくふく,書画で、対(つい)になっていない一幅の掛け物。
独服,どくふく,茶を、ひとりでたてて自ら飲むこと。
独文,どくぶん,１ ドイツ語で書かれた文章。２ ドイツ文学。３ ドイツ語による文学作品の総称。ドイツのみならず，オーストリア，スイスなどドイツ語圏の古今の作家によるドイツ語作品も含まれる。閉塞的な北方的風土と 19世紀までの社会的後進性などにも影響されて，非社会的で極度に内面的であることを特色とする。
独歩,どくほ,１ ひとりで歩くこと。ひとりあるき。２ 自力で事をなすこと。３ 他に並ぶものがないほどすぐれていること。
独法,どくほう,政府の行政活動から一定の事務・事業を分離し、担当する機関に独立の法人格を与えて、実務の効率化等を図る制度。国民生活・社会経済の安定等の公共上の見地から確実に実施されることが必要な事務・事業ではあるが、国が自ら主体となって直接に実施する必要のないもののうち、民間の主体に委ねた場合には必ずしも実施されないおそれがあるもの、または独占的に行うことが必要であるものを効率的かつ効果的に行わせることを目的として設立される。業務の特性に応じて、中期目標管理法人・国立研究開発法人・行政執行法人に分類される。
独房,どくぼう,刑務所や拘置所で、収容者を一人だけ入れておく居室。
毒虫,どくむし,毒液をもっていて、人体に害毒を与える虫。ハチ・ドクガ・ムカデ・サソリなどの類。
毒矢,どくや,矢じりに毒を塗った矢。
髑髏,どくろ,風雨にさらされて肉が落ち、むきだしになった頭蓋骨。されこうべ。しゃれこうべ。
独和,どくわ,ドイツ語と日本語。
独話,どくわ,１ ひとりごと。独語。２ 大ぜいの前で、ひとりが話すこと。
土建,どけん,土木と建築。
土語,どご,その地域に土着している住民の用いる言葉。また、その地に特有の言葉。方言。
土工,どこう,１ 土木工事で、土を掘り、運び、盛り固めるなどの基礎的な作業。２ 土木工事に従事する労働者。
土豪,どごう,その土地の豪族。
土左,どざ,おぼれて死んだ人のからだ。水死体。
土座,どざ,１ 建物内で、床を張らず、地面を露出するか、三和土(たたき)、タイル張りなどにした所。土間床。２ 昔の歌舞伎劇場で、1階の舞台正面の観客席。明和（1764～1772）ごろから枡(ます)で仕切られ、享和（1801～1804）ごろから平土間・高土間などの区別ができた。
土産,どさん,１ その土地の産物。２ みやげもの。みやげ。
土質,どしつ,土壌の物理的、化学的性質。
度者,どしゃ,剃髪(ていはつ)して出家することを許された者。また、沙弥(しゃみ)となった者。得度者。
土州,どしゅう,土佐(とさ)国の異称。
土城,どじょう,周囲に土塁を巡らして築いた城。古代中国・朝鮮に多くみられ、日本でも奈良時代や平安時代初期に北九州・東北などで建設された。
土人,どじん,１ その土地で生まれ育った人。土着の人。土地の人。２ 未開地域の原始的な生活をしている住民を侮蔑していった語。
土性,どせい,１ 五行(ごぎょう)説で、土の気をうけた人の性。２ 土地の性質。土壌の種類。砂土・赤土・黒土など。
土星,どせい,太陽系の6番目の惑星。太陽との平均距離14億2940万キロ。公転周期29.458年、自転周期0.444日。淡黄色で最大光度マイナス0.5等。木星に次ぐ大きな惑星で、赤道半径6万キロ、質量は地球の95.16倍。比重は0.7で惑星中最小。赤道の周囲に細かい粒子からなる数千本の環があり、60個以上の衛星をもつ。サターン。
土製,どせい,土でつくること。また、土でつくったもの。
土石,どせき,土と石。
土葬,どそう,死骸を焼かずに土中に埋葬すること。また、その葬法。
土蔵,どぞう,盗難・火災に備えて、四面を土や漆喰(しっくい)などで塗り固めた倉庫。つちぐら。
土俗,どぞく,その土地の住民。また、その土地の風俗。
土賊,どぞく,その土地の賊徒。
土台,どだい,１ 木造建築の骨組みの最下部にあって、柱を受け、その根本をつなぐ横材。建物の荷重を基礎に伝える。２ 建築物の最下部にあって、上の重みを支えるもの。基礎。３ 物事の基礎。物事の根本。４ 根本から。はじめから。もともと。
土壇,どだん,１ 土で築いた壇。２ 茶道で、土を厚く塗った炉の内側の壁。３ 近世、首切りの刑を行うために築いた土の壇。前に穴を掘る。土壇(どだん)。
土着,どちゃく,先祖代々その土地に住んでいること。また、その土地に住みつくこと。
土中,どちゅう,土のなか。地面の下。
土柱,どちゅう,１ 北海道の産物。２ 北海道の生まれ。どさん。
怒張,どちょう,１ 血管などが、ふくれること。２ 肩や筋肉などを、いからして張ること。
怒潮,どちょう,激しく打ち寄せる海水。
読過,どっか,１ 終わりまで読んでしまうこと。読み通すこと。読了。２ よみすごすこと。注意しないで読むこと。
読会,どっかい,議会において、議案の審議を慎重にするために設けられた審議の段階。明治憲法下の帝国議会では3読会制を採用し、第1読会では議案の全体を討議し、第2読会では逐条審議を行い、第3読会で議案全体を改めて審議して可否を決定した。現在の国会にはない。
独活,どっかつ,ウドの根茎やシシウドなどの根を乾燥したもの。漢方で発汗・解熱・鎮痙(ちんけい)・鎮痛薬などに用いる。羌活(きょうかつ)。
独客,どっきゃく,茶の湯で、客が自分一人であること。
独見,どっけん,その人独自の見解。
独航,どっこう,1隻だけで航行すること。
独行,どっこう,１ 自分ひとりだけで行くこと。単独行。２ 自分の力だけで物事をすること。
